relative_path,category,filename,size_bytes,modified_utc,years_in_filename,has_post_mz,same_basename_count,audience,display_title,icd10_primary,icd_count,audience_confidence,protocol_kind,scope_label_ru
minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_переломом_зуба_пост_МЗ_30.11.2022_112.pdf,stomatologiya,КП_Диагностика_и_лечение_пациентов_детс_население_с_переломом_зуба_пост_МЗ_30.11.2022_112.pdf,161631,2026-05-30T13:55:36Z,2022,yes,1,pediatric,Диагностика и лечение пациентов детс население с переломом зуба пост. МЗ 30.11.2022 112,S02.5|S02.50|S02.51|S02.52|S02.53|S02.54|S02.57|S02.59,8,index_csv,clinical,Клинический КП (есть коды МКБ)
minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_ретенированными_и_импактными_зубами_пост_МЗ_30.11.2022_112.pdf,stomatologiya,КП_Диагностика_и_лечение_пациентов_детс_население_с_ретенированными_и_импактными_зубами_пост_МЗ_30.11.2022_112.pdf,144068,2026-05-30T13:55:37Z,2022,yes,1,pediatric,Диагностика и лечение пациентов детс население с ретенированными и импактными зубами пост. МЗ 30.11.2022 112,,0,index_csv,clinical_pending,Клинический КП (МКБ не извлечён из текста)
minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_рецессией_десны_пост_МЗ_30.11.2022_112.pdf,stomatologiya,КП_Диагностика_и_лечение_пациентов_детс_население_с_рецессией_десны_пост_МЗ_30.11.2022_112.pdf,157353,2026-05-30T13:55:37Z,2022,yes,1,pediatric,Диагностика и лечение пациентов детс население с рецессией десны пост. МЗ 30.11.2022 112,,0,index_csv,clinical_pending,Клинический КП (МКБ не извлечён из текста)
minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_синдромом_прорезывания_зубов_пост_МЗ_30.11.2022_112.pdf,stomatologiya,КП_Диагностика_и_лечение_пациентов_детс_население_с_синдромом_прорезывания_зубов_пост_МЗ_30.11.2022_112.pdf,155953,2026-05-30T13:55:37Z,2022,yes,1,pediatric,Диагностика и лечение пациентов детс население с синдромом прорезывания зубов пост. МЗ 30.11.2022 112,,0,index_csv,clinical_pending,Клинический КП (МКБ не извлечён из текста)
minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_гингивитом_пост_МЗ_30.11.2022_112.pdf,stomatologiya,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_гингивитом_пост_МЗ_30.11.2022_112.pdf,173522,2026-05-30T13:55:38Z,2022,yes,1,pediatric,Диагностика и лечение пациентов детс население с хроническим гингивитом пост. МЗ 30.11.2022 112,,0,index_csv,clinical_pending,Клинический КП (МКБ не извлечён из текста)
minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,stomatologiya,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,171564,2026-05-30T13:55:38Z,2022,yes,1,pediatric,Диагностика и лечение пациентов детс население с хроническим периодонтитом пост. МЗ 30.11.2022 112,,0,index_csv,clinical_pending,Клинический КП (МКБ не извлечён из текста)
minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,stomatologiya,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,172039,2026-05-30T13:55:38Z,2022,yes,1,pediatric,Диагностика и лечение пациентов детс население с юношеским ювенильным периодонтитом пост. МЗ 30.11.2022 112,,0,index_csv,clinical_pending,Клинический КП (МКБ не извлечён из текста)
minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,stomatologiya,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,164624,2026-05-30T13:55:39Z,2022,yes,1,pediatric,Диагностика и лечение пациентов детс население со стоматитом и родственными поражениями пост. МЗ 30.11.2022 112,,0,index_csv,clinical_pending,Клинический КП (МКБ не извлечён из текста)
minzdrav_protocols/stomatologiya/КП_Диагностика_лечение_пациентов_д-нас_в-нас_с_патологической_резорбцией_зуба_пост_МЗ_2025_53.pdf,stomatologiya,КП_Диагностика_лечение_пациентов_д-нас_в-нас_с_патологической_резорбцией_зуба_пост_МЗ_2025_53.pdf,206533,2026-05-30T13:55:39Z,2025,yes,1,adult,Диагностика лечение пациентов детское население взрослое население с патологической резорбцией зуба пост. МЗ 2025 53,,0,index_csv,clinical_pending,Клинический КП (МКБ не извлечён из текста)
"minzdrav_protocols/transplantatsiya-organov-i-tkaney/КП Диагностика, лечение и тактика ведения пациентов детского возраста до, во время и после трансплантации почки 31.07.2020 № 67.pdf",transplantatsiya-organov-i-tkaney,"КП Диагностика, лечение и тактика ведения пациентов детского возраста до, во время и после трансплантации почки 31.07.2020 № 67.pdf",966525,2026-05-30T13:55:40Z,2020,no,2,pediatric,"Диагностика, лечение и тактика ведения пациентов детского возраста до, во время и после трансплантации почки 31.07.2020 №67",N18.5,1,index_csv,clinical,Клинический КП (есть коды МКБ)
minzdrav_protocols/transplantatsiya-organov-i-tkaney/КП имплантации (трансплантации) аллогенной аорты 05.07.2013 № 771.pdf,transplantatsiya-organov-i-tkaney,КП имплантации (трансплантации) аллогенной аорты 05.07.2013 № 771.pdf,1806591,2026-05-30T13:55:40Z,2013,no,1,any,имплантации (трансплантации) аллогенной аорты 05.07.2013 №771,R43|L25,2,default,clinical,Клинический КП (есть коды МКБ)
minzdrav_protocols/transplantatsiya-organov-i-tkaney/КП лечения пациентов множественной миеломой с помощью высокодозной химиотерапии_31.05.2012 № 662.pdf,transplantatsiya-organov-i-tkaney,КП лечения пациентов множественной миеломой с помощью высокодозной химиотерапии_31.05.2012 № 662.pdf,498538,2026-05-30T13:55:41Z,2012,no,3,any,лечения пациентов множественной миеломой с помощью высокодозной химиотерапии 31.05.2012 №662,C90.0,1,default,clinical,Клинический КП (есть коды МКБ)
